method,Age,marginal_W2_dist,traj_W2_dist,FP_TV_dist,FP_perc_matches,n_iter,opt_time,const_err,experiment,N,T
gStatOT,9.0,0.35750185870078577,0.5419208726322258,0.06549476,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,11.0,0.3293426785053345,0.5416184519092916,0.027939344,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,13.0,0.3183087272680161,0.5894501879981252,0.12742236,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,15.0,0.3182787891696987,0.5265570514885735,0.026577437,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,17.0,0.3134305389673437,0.5342188372961967,0.09043504,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,19.0,0.30851272453258094,0.5359457530502625,0.05997046,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,21.0,0.3156863901641696,0.5494032506509846,0.100964926,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,23.0,0.3103963094151534,0.5561994778813109,0.15994127,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,25.0,0.307462485698265,0.5627804648178564,0.076115616,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,27.0,0.3134749479942726,0.5353890143869333,0.05006324,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,29.0,0.33007901739762163,0.6136275886666552,0.07705825,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,31.0,0.29985063826604613,0.5360688114979865,0.09489113,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,33.0,0.3063373128989418,0.5999455766444645,0.09100458,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,35.0,0.29982740936112745,0.5170534042495286,0.047747515,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,37.0,0.30734505442933024,0.5641324802483143,0.09846695,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,39.0,0.30560849207363483,0.546410089201589,0.038623556,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,41.0,0.30041636522621995,0.5598721939453262,0.043008424,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,43.0,0.29311218535753264,0.5550221280424453,0.18398944,80.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,45.0,0.2948239420462488,0.6180804884848232,0.03867322,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,47.0,0.2978518656973693,0.6238875047169664,0.03727739,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,49.0,0.2955002875345822,0.5906843153387695,0.10046818,80.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,51.0,0.2990245536366191,0.6186892297926015,0.092628464,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,53.0,0.29378456968206,0.6451510982360973,0.1923318,70.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,55.0,0.30565675812144577,0.5597340026975755,0.2355789,80.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,57.0,0.3080224857624344,0.5674693494115809,0.07851257,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,59.0,0.3099377820646281,0.6706443753405741,0.037013948,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,61.0,0.3206704424797668,0.5908326771059015,0.04592643,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,63.0,0.31005357804872785,0.5753773671718673,0.115132585,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,65.0,0.30676265162147837,0.5877732113815894,0.17206374,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,67.0,0.30701341196341314,0.6225680758417171,0.19094673,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,69.0,0.3121107764035145,0.5901802265018213,0.07343409,80.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,71.0,0.3063150338012557,0.6919952073313458,0.12388871,80.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,73.0,0.3182429192221287,0.647938746377803,0.08779583,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,75.0,0.3304342594817992,0.6391148077348546,0.122569844,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,77.0,0.3236477129391244,0.617414969826916,0.11473858,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,79.0,0.3176601326871712,0.6623959052270428,0.13704807,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,81.0,0.33890816578280974,0.6701388347341584,0.17927128,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,83.0,0.3363837394462521,0.587519639887372,0.0899909,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,85.0,0.3310810293905227,0.5896504331589,0.16036494,80.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,87.0,0.3430063934869952,0.6316172221020052,0.06038726,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,89.0,0.3361941380556202,0.6614392543276851,0.13849412,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,91.0,0.3439453558377836,0.6860454645024371,0.08902684,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,93.0,0.35441541402971805,0.7377246194961937,0.14835355,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,95.0,0.3703430515864602,0.6144360312126944,0.12865344,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,97.0,0.3940671965253686,0.6517733759369592,0.03533128,100.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
gStatOT,99.0,0.37739502141590237,0.6261059381333909,0.1536588,90.0,20000.0,1.70 mins,1.83226032228756e-05,2,500,50
StatOT,2.0,0.5193655374731098,0.8916669477931067,0.34297746,80.0,,,9.71445146547012e-17,2,500,50
StatOT,3.0,0.491975537598451,0.9663977516442441,1.2589186,40.0,,,4.163336342344337e-17,2,500,50
StatOT,5.0,0.4933097922852162,0.9432523025499094,2.0,60.0,,,8.326672684688674e-17,2,500,50
StatOT,7.0,0.5064086493371329,1.1265275285317917,2.0,50.0,,,9.71445146547012e-17,2,500,50
StatOT,9.0,0.5348576594687963,1.0390156860782147,0.75993377,60.0,,,8.326672684688674e-17,2,500,50
StatOT,11.0,0.5243135486714822,1.3233721828010536,2.0,30.0,,,8.326672684688674e-17,2,500,50
StatOT,13.0,0.46931072743475843,0.9148403863798086,2.0,50.0,,,4.163336342344337e-17,2,500,50
StatOT,15.0,0.6687707903981223,0.7133640765694482,0.22386965,80.0,,,4.163336342344337e-17,2,500,50
StatOT,17.0,0.636259807149614,0.989073357230395,0.5813614,70.0,,,5.551115123125783e-17,2,500,50
StatOT,19.0,0.5520461583051804,1.032222602502656,0.41513085,100.0,,,8.326672684688674e-17,2,500,50
StatOT,21.0,0.47822209605494603,1.1735430581406077,1.0266836,50.0,,,4.163336342344337e-17,2,500,50
StatOT,23.0,0.6130387323767741,0.9946054055135848,0.69466347,60.0,,,6.938893903907228e-17,2,500,50
StatOT,25.0,0.48482546678200644,0.9277199423168656,2.0,60.0,,,5.551115123125783e-17,2,500,50
StatOT,27.0,0.6583764969536051,0.9047155056458177,0.8064772,60.0,,,5.551115123125783e-17,2,500,50
StatOT,29.0,0.6794008896625277,1.2850200631265423,2.0,40.0,,,2.2717689467238733e-06,2,500,50
StatOT,31.0,0.5337246219086055,0.9039408255679151,2.0,60.0,,,5.551115123125783e-17,2,500,50
StatOT,33.0,0.5314644986164379,0.8090616657728338,0.83007085,70.0,,,6.938893903907228e-17,2,500,50
StatOT,35.0,0.4874000770335275,0.8953947364487049,2.0,50.0,,,5.551115123125783e-17,2,500,50
StatOT,37.0,0.6045694881768882,0.9469607758647017,2.0,60.0,,,5.551115123125783e-17,2,500,50
StatOT,39.0,0.6803560468354893,1.1213794269057595,0.3665237,90.0,,,5.551115123125783e-17,2,500,50
StatOT,41.0,0.5677419930419684,1.0169390265525058,1.0345008,40.0,,,6.938893903907228e-17,2,500,50
StatOT,43.0,0.6127797312178219,0.9093211331884192,0.522374,70.0,,,5.551115123125783e-17,2,500,50
StatOT,45.0,0.4777944769454591,1.1102151860844578,1.0274222,50.0,,,2.7755575615628914e-17,2,500,50
StatOT,47.0,0.6471024098835451,1.0354541779347064,2.0,40.0,,,8.326672684688674e-17,2,500,50
StatOT,49.0,0.582449293449382,1.1840876800658944,1.0034842,40.0,,,1.1102230246251565e-16,2,500,50
StatOT,51.0,0.536514868824075,1.0426337921248707,0.6823599,70.0,,,5.551115123125783e-17,2,500,50
StatOT,53.0,0.5748114759878471,0.9528538485587711,2.0,40.0,,,6.938893903907228e-17,2,500,50
StatOT,55.0,0.47758496261680733,0.9507301269893988,2.0,50.0,,,4.163336342344337e-17,2,500,50
StatOT,57.0,0.5513560883770456,1.2148844264575382,1.0539579,40.0,,,5.551115123125783e-17,2,500,50
StatOT,59.0,0.4447120254693963,0.9294240373183119,2.0,50.0,,,8.326672684688674e-17,2,500,50
StatOT,61.0,0.5321662293151521,1.0952318751439798,0.9964768,50.0,,,8.326672684688674e-17,2,500,50
StatOT,63.0,0.5112297828153938,1.0145464694829593,2.0,60.0,,,6.938893903907228e-17,2,500,50
StatOT,65.0,0.5440986123463287,0.9655850097859788,2.0,60.0,,,9.71445146547012e-17,2,500,50
StatOT,67.0,0.46962608432796954,1.4863514387528165,0.2816754,70.0,,,4.163336342344337e-17,2,500,50
StatOT,69.0,0.48539442674201083,1.0849576251161313,0.88110125,60.0,,,5.551115123125783e-17,2,500,50
StatOT,71.0,0.6208557872954139,1.1076922533755003,0.63375276,60.0,,,5.551115123125783e-17,2,500,50
StatOT,73.0,0.6092885331977212,0.8734141121088349,0.67117494,60.0,,,1.942890293094024e-16,2,500,50
StatOT,75.0,0.4909681532833725,0.9726300617001946,0.9481732,60.0,,,5.551115123125783e-17,2,500,50
StatOT,77.0,0.6363420528110859,1.349918713564664,0.6793477,80.0,,,9.71445146547012e-17,2,500,50
StatOT,79.0,0.5341853516414363,1.4023292701489292,0.2983349,70.0,,,5.551115123125783e-17,2,500,50
StatOT,81.0,0.6784902153709266,1.0377441169729757,0.92623883,60.0,,,4.163336342344337e-17,2,500,50
StatOT,83.0,0.6134683704970137,1.0428304234787926,1.0350912,40.0,,,8.326672684688674e-17,2,500,50
StatOT,85.0,0.5502536676859948,1.0042567997796024,1.1612011,40.0,,,1.1102230246251565e-16,2,500,50
StatOT,87.0,0.5947958024882211,1.227160693115367,1.1281292,50.0,,,8.326672684688674e-17,2,500,50
StatOT,89.0,0.6655790309520065,1.0577705232443875,0.4124815,90.0,,,4.163336342344337e-17,2,500,50
StatOT,91.0,0.6215158544432832,1.3220770376064643,0.090579234,100.0,,,6.938893903907228e-17,2,500,50
StatOT,93.0,0.5626083002556705,1.0680389656992033,0.58850604,80.0,,,5.551115123125783e-17,2,500,50
StatOT,95.0,0.4651321523690881,1.0738407626722473,0.2642239,100.0,,,6.938893903907228e-17,2,500,50
StatOT,97.0,0.7217116288189334,1.1841123879181945,0.70859396,60.0,,,6.938893903907228e-17,2,500,50
StatOT,99.0,0.4997273220254268,0.9283915290453545,0.2880285,80.0,,,9.71445146547012e-17,2,500,50
gStatOT,2.0,0.3603933368881487,0.575582262253363,0.12908767,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,3.0,0.35456144651659716,0.5573616500297955,0.09231919,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,5.0,0.3550739013888959,0.5580009969345977,0.11358646,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,7.0,0.3470959221396199,0.6004437520652502,0.067576505,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,9.0,0.33442693901227394,0.6096165251954547,0.034942187,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,11.0,0.34117995462702344,0.5481320405489464,0.15433174,80.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,13.0,0.3338078087978848,0.5481925831006049,0.116400674,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,15.0,0.32268984075866824,0.5440837609891336,0.12728749,80.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,17.0,0.3213662873575927,0.5721254072472856,0.036649067,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,19.0,0.3254537464457944,0.6033608877381035,0.08167537,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,21.0,0.31845315407613367,0.5339583437977292,0.10151658,80.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,23.0,0.3137487460550931,0.5394343390363979,0.0052221767,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,25.0,0.3154014842629741,0.5433596372305705,0.06780334,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,27.0,0.3102033739015295,0.5714135647963706,0.028449705,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,29.0,0.3090172365393798,0.5207249166289243,0.14808865,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,31.0,0.30086309838753345,0.5057404529644277,0.044020943,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,33.0,0.3011343141147814,0.5590588694775339,0.09948088,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,35.0,0.3087657886855876,0.6259878503082984,0.031907078,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,37.0,0.30685529027485975,0.5448537372560293,0.072895385,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,39.0,0.3110311370367933,0.5722164752761513,0.05250458,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,41.0,0.3116684710689661,0.5351999015550671,0.041469134,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,43.0,0.29542500841178715,0.5959943050740752,0.05330453,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,45.0,0.32148047474054103,0.6577717144130476,0.033844702,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,47.0,0.30947850559363654,0.5745287870736167,0.010250187,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,49.0,0.3005673758207372,0.5578275538646367,0.044283576,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,51.0,0.30124623249132443,0.5552597052485763,0.033392027,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,53.0,0.3076952481397038,0.5522483334836462,0.09053094,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,55.0,0.3058899565923733,0.5993407577828478,0.06266132,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,57.0,0.3008591172513025,0.5999620524510362,0.13706511,80.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,59.0,0.30310611391851466,0.6216242810498611,0.031522322,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,61.0,0.2964943271260205,0.6171676837070451,0.036905747,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,63.0,0.29504578950869814,0.6547331549674401,0.01498388,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,65.0,0.3009434054006246,0.6010085098998919,0.1491913,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,67.0,0.30099823825336786,0.6545856284793022,0.07858316,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,69.0,0.3048441368102962,0.6639845575288018,0.062769845,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,71.0,0.3031782943414671,0.6461046991449818,0.09192051,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,73.0,0.3072925618504236,0.6609722467691407,0.10412916,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,75.0,0.31234207530822666,0.6672257668941033,0.03989169,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,77.0,0.3169169153142866,0.5922645084854954,0.096374854,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,79.0,0.3210134161848544,0.7585286995213294,0.052503027,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,81.0,0.3262530094434141,0.7593545650646067,0.1594569,80.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,83.0,0.3317499819766716,0.7199963297910066,0.1476768,70.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,85.0,0.3389387538906506,0.6625283073069757,0.05461315,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,87.0,0.3307571459176717,0.6465482641205946,0.040575787,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,89.0,0.335397225615223,0.6861573188450522,0.18751958,80.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,91.0,0.34650884844353436,0.692407925398428,0.052927632,100.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,93.0,0.3503534827961016,0.7061352124798101,0.14679989,80.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,95.0,0.3530314237584635,0.6123883025756061,0.10377101,80.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,97.0,0.36527668830446614,0.7096762078325551,0.08083288,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
gStatOT,99.0,0.3800154992300347,0.5953326116718645,0.14341441,90.0,40000.0,3.25 mins,5.0957271849227936e-05,3,500,50
StatOT,2.0,0.45904314512983724,0.8024112803587881,0.41760206,70.0,,,6.938893903907228e-17,3,500,50
StatOT,3.0,0.5972505569474834,0.8518831345090735,2.0,20.0,,,4.163336342344337e-17,3,500,50
StatOT,5.0,0.5358266996945888,0.807560560339888,0.84520566,50.0,,,2.7755575615628914e-17,3,500,50
StatOT,7.0,0.47113111679644293,0.8260423523305545,0.9467763,60.0,,,1.1102230246251565e-16,3,500,50
StatOT,9.0,0.5169869729308012,0.9516708830857404,1.2583201,30.0,,,5.551115123125783e-17,3,500,50
StatOT,11.0,0.6032503098355007,0.8147129941773913,2.0,30.0,,,4.163336342344337e-17,3,500,50
StatOT,13.0,0.5480683225046752,0.8467711196467013,2.0,40.0,,,6.938893903907228e-17,3,500,50
StatOT,15.0,0.49736534077952266,0.8677033962811883,0.24094853,100.0,,,6.938893903907228e-17,3,500,50
StatOT,17.0,0.5829796404440233,1.0978699348129395,0.18490039,100.0,,,4.163336342344337e-17,3,500,50
StatOT,19.0,0.6152605155333668,1.2566079857575296,0.6680602,70.0,,,4.163336342344337e-17,3,500,50
StatOT,21.0,0.47187025329754173,0.8972949641954836,2.0,50.0,,,6.938893903907228e-17,3,500,50
StatOT,23.0,0.6410962474631329,1.2210132790563084,2.0,30.0,,,1.0830620491425469e-06,3,500,50
StatOT,25.0,0.4985619036498797,0.9026450852843302,2.0,70.0,,,5.551115123125783e-17,3,500,50
StatOT,27.0,0.6278633914050132,1.4751082467804686,1.1690458,40.0,,,6.938893903907228e-17,3,500,50
StatOT,29.0,0.7381150923555587,1.054166369720417,2.0,50.0,,,1.2431736196027998e-11,3,500,50
StatOT,31.0,0.5344084897734264,1.3756040191635315,1.1270998,50.0,,,9.71445146547012e-17,3,500,50
StatOT,33.0,0.46862416733862383,0.8705210406048257,0.9886322,50.0,,,5.551115123125783e-17,3,500,50
StatOT,35.0,0.6068918252981278,1.058590861242364,0.549799,70.0,,,6.938893903907228e-17,3,500,50
StatOT,37.0,0.7791592699247724,1.0445754358850772,2.0,50.0,,,1.249000902703301e-16,3,500,50
StatOT,39.0,0.49906550647070247,1.231797802943909,1.1869533,30.0,,,6.938893903907228e-17,3,500,50
StatOT,41.0,0.5673745547700603,0.9658918847217933,1.0649769,50.0,,,8.326672684688674e-17,3,500,50
StatOT,43.0,0.650264493587475,0.9338814567420768,0.71971005,60.0,,,5.551115123125783e-17,3,500,50
StatOT,45.0,0.6655176449307646,1.0693479759961588,0.538452,70.0,,,9.71445146547012e-17,3,500,50
StatOT,47.0,0.6567689124966236,0.9261556284634587,2.0,40.0,,,1.3877787807814457e-16,3,500,50
StatOT,49.0,0.6859069316886829,1.0103852805431561,2.0,80.0,,,1.2930462256477426e-11,3,500,50
StatOT,51.0,0.6680168199847593,0.9638559298896259,0.64163107,70.0,,,5.551115123125783e-17,3,500,50
StatOT,53.0,0.6588149273599858,0.9333741519935925,2.0,40.0,,,4.163336342344337e-17,3,500,50
StatOT,55.0,0.617000456364023,1.0085549276702526,2.0,80.0,,,5.551115123125783e-17,3,500,50
StatOT,57.0,0.5868547959771938,1.4031303826181567,2.0,40.0,,,8.326672684688674e-17,3,500,50
StatOT,59.0,0.5193277385619006,1.2127947147085663,1.1155407,40.0,,,5.551115123125783e-17,3,500,50
StatOT,61.0,0.5927698533967161,1.0194460032890091,0.17211545,90.0,,,5.551115123125783e-17,3,500,50
StatOT,63.0,0.4636340633529221,0.98069647857652,0.933842,60.0,,,4.163336342344337e-17,3,500,50
StatOT,65.0,0.4883942340411969,1.0280250097966521,0.96472293,50.0,,,4.163336342344337e-17,3,500,50
StatOT,67.0,0.5626819332392164,0.8351328581121389,0.29420677,80.0,,,6.938893903907228e-17,3,500,50
StatOT,69.0,0.6294621077810756,1.0718752820162745,2.0,50.0,,,6.938893903907228e-17,3,500,50
StatOT,71.0,0.46355479029896507,0.9041267326875,1.1553978,40.0,,,8.326672684688674e-17,3,500,50
StatOT,73.0,0.6417171730135623,1.2254997875750213,0.49041,80.0,,,1.942890293094024e-16,3,500,50
StatOT,75.0,0.5518698626207019,0.9131222427226059,1.2501442,40.0,,,9.71445146547012e-17,3,500,50
StatOT,77.0,0.5661053180862843,0.875968581367082,0.14442363,100.0,,,1.6653345369377348e-16,3,500,50
StatOT,79.0,0.5122833037435446,0.9541603682792258,0.7705125,70.0,,,4.163336342344337e-17,3,500,50
StatOT,81.0,0.5048836750712268,0.9779078345428859,0.90921754,50.0,,,5.551115123125783e-17,3,500,50
StatOT,83.0,0.6811137390651495,0.8659520225434233,0.24771257,70.0,,,8.326672684688674e-17,3,500,50
StatOT,85.0,0.6619896851601179,1.0633308589107102,0.40377316,90.0,,,6.938893903907228e-17,3,500,50
StatOT,87.0,0.6233893226533479,1.01549608038158,0.15362,100.0,,,8.326672684688674e-17,3,500,50
StatOT,89.0,0.6443981733084225,0.9421467857780843,2.0,70.0,,,5.551115123125783e-17,3,500,50
StatOT,91.0,0.5444820776716448,0.8972864530246747,2.0,50.0,,,5.551115123125783e-17,3,500,50
StatOT,93.0,0.5553864989235132,1.0327325333152761,0.9314394,50.0,,,6.938893903907228e-17,3,500,50
StatOT,95.0,0.5036265133018681,1.0766472161714011,0.73610175,60.0,,,5.551115123125783e-17,3,500,50
StatOT,97.0,0.6780157753636722,1.1686441931875793,0.84471285,60.0,,,8.326672684688674e-17,3,500,50
StatOT,99.0,0.5316823626196396,0.9754416244799853,1.1235223,50.0,,,5.551115123125783e-17,3,500,50
gStatOT,2.0,0.3564755673314809,0.5675751851397062,0.09744924,80.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,3.0,0.34771278038235764,0.5419902292073788,0.18353362,90.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,5.0,0.34452689096096717,0.5450868828866549,0.05727301,100.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,7.0,0.33785832570451724,0.5492384088851927,0.11568838,70.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,9.0,0.33402184983510896,0.5425733067791502,0.051175695,80.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,11.0,0.33352590242583985,0.5415897132982659,0.03416387,90.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,13.0,0.3264380796684843,0.5379579490501731,0.18722112,80.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,15.0,0.3269149450674976,0.5409151326660139,0.0874496,80.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,17.0,0.3253042787340092,0.5197117867524393,0.034552455,100.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,19.0,0.3218071227307669,0.5232051919950407,0.11112982,80.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,21.0,0.3221437250610354,0.5280156605819689,0.22024152,90.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,23.0,0.31522668854722696,0.5213670660001166,0.021830695,100.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,25.0,0.3204285080462271,0.5161126212537038,0.1270825,70.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,27.0,0.3089584826701551,0.49373850714069817,0.04455089,100.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,29.0,0.30957732571536317,0.5071277201408401,0.15691933,90.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,31.0,0.3062713654052401,0.5107667543846869,0.035505258,100.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,33.0,0.31049046262043045,0.48532975297584546,0.069130905,100.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,35.0,0.3037866138317537,0.4957720536428224,0.05128193,90.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,37.0,0.3138513347822306,0.5060862594642713,0.10606627,90.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,39.0,0.3007803098504292,0.4909292049609268,0.12825415,80.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,41.0,0.3027413495446255,0.4790098464453341,0.022166913,100.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,43.0,0.30178497237827606,0.4790186171984013,0.062032044,100.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,45.0,0.3079273654380791,0.48048859291498924,0.11681388,100.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,47.0,0.3083839522127174,0.5033634010826499,0.145339,80.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,49.0,0.3023493373946723,0.49958117754494824,0.14644551,100.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,51.0,0.3040992050838374,0.48270213000909856,0.13049811,80.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,53.0,0.3050852682627717,0.49372892449480144,0.16203557,80.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
gStatOT,55.0,0.31034053072372,0.48065016096537266,0.030402277,100.0,40000.0,3.25 mins,3.97361952541031e-05,4,500,50
