Cell,sink
GR73-bcBALH,False
GR73-bcGODB,True
GR73-bcBVCG,False
GR73-bcFXPZ,False
GR73-bcFEGY,False
GR73-bcFPNM,False
GR73-bcGVWC,False
GR73-bcHBOZ,True
GR73-bcDFLU,False
GR73-bcDKPE,False
GR73-bcALOW,False
GR73-bcGBCN,False
GR73-bcCVKH,True
GR73-bcGJEM,True
GR73-bcETDR,True
GR73-bcIEPI,False
GR73-bcFZCY,False
GR73-bcDAZU,False
GR73-bcFNCO,False
GR73-bcGIXB,False
GR73-bcBLJA,False
GR73-bcDVUE,False
GR73-bcCWGJ,False
GR73-bcADWV,False
GR73-bcGWEF,False
GR73-bcFSAD,False
GR73-bcBUUV,False
GR73-bcBCLF,False
GR73-bcEYNV,False
GR73-bcCYNH,False
GR73-bcAQTN,False
GR73-bcFFKX,False
GR73-bcEMBX,False
GR73-bcFPSD,False
GR73-bcHLOE,False
GR73-bcCHBD,False
GR73-bcFLXJ,False
GR73-bcDDPA,False
GR73-bcFFZQ,False
GR73-bcHMKE,False
GR73-bcEIMB,False
GR73-bcAYRZ,False
GR73-bcFWYL,False
GR73-bcCLZU,False
GR73-bcFUEB,False
GR73-bcBNNA,False
GR73-bcHAGN,False
GR73-bcBRBB,False
GR73-bcBSXE,False
GR73-bcDVLB,False
GR73-bcAEAR,False
GR73-bcFOMU,False
GR73-bcDNCH,False
GR73-bcEFZQ,False
GR73-bcBWNL,False
GR73-bcHKCA,False
GR73-bcASML,True
GR73-bcENQZ,False
GR73-bcEXGL,False
GR73-bcHFRY,False
GR73-bcBPUR,False
GR73-bcBRES,False
GR73-bcAPJK,False
GR73-bcDJOW,False
GR73-bcGHGN,True
GR73-bcFEGR,False
GR73-bcHCEP,False
GR73-bcHHIT,False
GR73-bcEPRH,False
GR73-bcHFDT,False
GR73-bcHTWT,False
GR73-bcHPBQ,False
GR73-bcBHTV,False
GR73-bcBPHY,False
GR73-bcEIWE,False
GR73-bcAZRI,False
GR73-bcBGFI,False
GR73-bcHEAQ,False
GR73-bcDGWY,False
GR73-bcIHEH,False
GR73-bcBCAG,False
GR73-bcGZOC,False
GR73-bcCAPF,False
GR73-bcEFHV,False
GR73-bcAOHE,False
GR73-bcGLNS,False
GR73-bcFBJE,False
GR73-bcCBEX,True
GR73-bcFTQG,False
GR73-bcDTYT,False
GR73-bcDPCG,False
GR73-bcGILP,False
GR73-bcAWJV,False
GR73-bcGQIQ,False
GR73-bcGVZI,False
GR73-bcAAAZ,False
GR73-bcDHYQ,False
GR73-bcAEMA,False
GR73-bcADDL,False
GR73-bcEIMJ,False
GR73-bcHNDD,False
GR73-bcIEHD,False
GR73-bcGXQY,False
GR73-bcGLGT,False
GR73-bcGANO,False
GR73-bcAEOJ,False
GR73-bcHTCZ,False
GR73-bcBDFY,False
GR73-bcHHRA,False
GR73-bcHRWS,False
GR73-bcEEUD,False
GR73-bcESKQ,False
GR73-bcCKYL,False
GR73-bcFNNV,False
GR73-bcGKTI,False
GR73-bcGXEQ,False
GR73-bcICVJ,False
GR73-bcCTVI,False
GR73-bcABSQ,False
GR73-bcBIJQ,False
GR73-bcGZTJ,False
GR73-bcERYM,True
GR73-bcDQTY,False
GR73-bcFRXP,False
GR73-bcFMOI,False
GR73-bcEWCC,False
GR73-bcBNNM,False
GR73-bcATIX,True
GR73-bcEIEU,False
GR73-bcGEYG,False
GR73-bcCVVR,False
GR73-bcBOMM,False
GR73-bcETXL,True
GR73-bcDBHJ,False
GR73-bcDUWD,False
GR73-bcHIXL,False
GR73-bcGMRG,False
GR73-bcDPWE,False
GR73-bcBVFC,False
GR73-bcBXCO,False
GR73-bcBSHW,False
GR73-bcAMTC,True
GR73-bcAXTU,False
GR73-bcAUFV,False
GR73-bcACNQ,False
GR73-bcFACC,False
GR73-bcBZHA,False
GR73-bcHNSI,False
GR73-bcFOBJ,False
GR73-bcGPOC,False
GR73-bcBHWO,False
GR73-bcBINY,False
GR73-bcAPND,False
GR73-bcGLEO,False
GR73-bcAFNU,False
GR73-bcAGME,False
GR73-bcFEFB,False
GR73-bcANHK,False
GR73-bcGCYZ,False
GR73-bcFYXI,False
GR73-bcDXTD,False
GR73-bcHLLV,False
GR73-bcBTQB,False
GR73-bcANBQ,False
GR73-bcAXZE,False
GR73-bcDCIT,False
GR73-bcBDLE,False
GR73-bcDYMX,False
GR73-bcFJWO,False
GR73-bcHBDQ,False
GR73-bcHQHZ,False
GR73-bcCUVV,False
GR73-bcBIAW,False
GR73-bcHISL,False
GR73-bcHFMX,False
GR73-bcFUMT,False
GR73-bcHGVG,False
GR73-bcFARS,False
GR73-bcFNKA,False
GR73-bcGNQH,False
GR73-bcHAMV,False
GR73-bcHFBG,False
GR73-bcCELI,False
GR73-bcAJRF,False
GR73-bcGYHS,False
GR73-bcBXEZ,False
GR73-bcDXLB,False
GR73-bcASCV,False
GR73-bcGSOJ,False
GR73-bcGIVV,False
GR73-bcCRMG,False
GR73-bcCAIF,False
GR73-bcFUVC,False
GR73-bcAMZB,False
GR73-bcGPUA,False
GR73-bcGQJO,False
GR73-bcDRMH,False
GR73-bcDXFD,False
GR73-bcBDTB,False
GR73-bcHYED,False
GR73-bcFCVY,False
GR73-bcFBAL,False
GR73-bcEGMY,False
GR73-bcIDCZ,False
GR73-bcDOEL,False
GR73-bcGDES,False
GR73-bcEFZA,False
GR73-bcEVKG,False
GR73-bcBVZH,False
GR73-bcGCTL,False
GR73-bcDFMJ,False
GR73-bcHHDH,False
GR73-bcCQCN,False
GR73-bcEVDA,False
GR73-bcFZEO,False
GR73-bcBCVP,False
GR73-bcFTFR,False
GR73-bcFBYY,False
GR73-bcEUZM,False
GR73-bcFTPB,False
GR73-bcFMGR,False
GR73-bcARPO,False
GR73-bcEROX,False
GR73-bcEENL,False
GR73-bcIBQF,False
GR73-bcAFND,False
GR73-bcGOFV,False
GR73-bcHUVS,False
GR73-bcHVEF,False
GR73-bcFAVH,False
GR73-bcFPTA,False
GR73-bcCHSU,False
GR73-bcFHVA,False
GR73-bcEQIE,False
GR73-bcHWKW,False
GR73-bcIGVN,False
GR73-bcDXFE,False
GR73-bcHUCS,False
GR73-bcBSGP,False
GR73-bcGOYS,False
GR73-bcDJLP,False
GR73-bcGSIB,False
GR73-bcDSTR,False
GR73-bcBLUV,False
GR73-bcBSTZ,False
GR73-bcFALO,False
GR73-bcEIOL,False
GR73-bcBLQF,False
GR73-bcBBOZ,False
GR73-bcDAWC,True
GR73-bcIJCS,False
GR73-bcEPRW,True
GR73-bcAUBX,False
GR73-bcAQQA,False
GR73-bcDFKZ,False
GR73-bcEVAF,False
GR73-bcATVB,False
GR73-bcHHLR,True
GR73-bcCMCX,False
GR73-bcFNOK,False
GR73-bcASZZ,False
GR73-bcGDVZ,False
GR73-bcCMCR,False
GR73-bcARRO,False
GR73-bcDSVB,False
GR73-bcFWYK,False
GR73-bcEVAC,True
GR73-bcDGST,False
GR73-bcEHUI,False
GR73-bcBOGA,False
GR73-bcAMNV,False
GR73-bcAIBD,False
GR73-bcAXSR,False
GR73-bcHWBT,False
GR73-bcGCNJ,False
GR73-bcEIMX,False
GR73-bcAURI,False
GR73-bcHUGN,False
GR73-bcBGCJ,False
GR73-bcAJRL,False
GR73-bcBYIR,False
GR73-bcAENY,False
GR73-bcAUWQ,False
GR73-bcAHOP,False
GR73-bcDCVU,True
GR73-bcHOVN,False
GR73-bcGYPX,False
GR73-bcCCGH,False
GR73-bcFKHP,False
GR73-bcFNYQ,False
GR73-bcFKOI,False
GR73-bcEJOV,False
GR73-bcEIHP,False
GR73-bcGLLD,False
GR73-bcAXRV,False
GR73-bcDPTB,False
GR73-bcGKEW,False
GR73-bcGPGU,False
GR73-bcFQRS,False
GR73-bcHHLW,False
GR73-bcBMVM,False
GR73-bcGHOK,False
GR73-bcCSZD,False
GR73-bcFUQU,False
GR73-bcCLFK,False
GR73-bcFHXJ,False
GR73-bcHDFM,False
GR73-bcHSVT,False
GR73-bcBQPZ,False
GR73-bcHBKZ,False
GR73-bcDGTT,False
GR73-bcGRTM,False
GR73-bcHQGB,False
GR73-bcFHZS,False
GR73-bcEHWS,False
GR73-bcCYJH,True
GR73-bcHERJ,False
GR73-bcFVOM,False
GR73-bcIKDI,False
GR73-bcDZEB,False
GR73-bcBSWN,False
GR73-bcESZF,False
GR73-bcDXPI,False
GR73-bcEUVO,False
GR73-bcFNXE,False
GR73-bcIGYD,False
GR73-bcAHBB,False
GR73-bcHIDQ,False
GR73-bcGFUC,False
GR73-bcAWDP,False
GR73-bcHIGC,False
GR73-bcBIUT,False
GR73-bcHYIH,False
GR73-bcBAST,False
GR73-bcFOKZ,False
GR73-bcAZTU,False
GR73-bcCBKO,False
GR73-bcCQJD,False
GR73-bcGWVB,False
GR73-bcGBQE,False
GR73-bcECXO,False
GR73-bcFPNI,False
GR73-bcDEMU,False
GR73-bcIHJY,False
GR73-bcHXWT,False
GR73-bcARUX,False
GR73-bcCAHV,False
GR73-bcGLUF,False
GR73-bcCYDL,False
GR73-bcGZJJ,False
GR73-bcDEKE,False
GR73-bcDPKZ,False
GR73-bcBYYV,False
GR73-bcAYQK,False
GR73-bcBTAA,False
GR73-bcEMYA,True
GR73-bcHFCP,False
GR73-bcGOZL,False
GR73-bcEQPO,False
GR73-bcIBGI,False
GR73-bcATGM,True
GR73-bcFQDH,True
GR73-bcGFHA,True
GR73-bcIBVF,False
GR73-bcGJHR,False
GR73-bcBGQN,False
GR73-bcACNL,False
GR73-bcGMEA,True
GR73-bcCMXE,False
GR73-bcAHKK,False
GR73-bcESIE,False
GR73-bcANUY,False
GR73-bcEAPI,False
GR73-bcHIJQ,False
GR73-bcHMHT,False
GR73-bcFTHM,False
GR73-bcIHMA,False
GR73-bcHQLG,False
GR73-bcDATM,True
GR73-bcBRUT,False
GR73-bcBPWM,False
GR73-bcEOLB,False
GR73-bcIILT,False
GR73-bcFJQE,False
GR73-bcGWWV,False
GR73-bcBQPN,False
GR73-bcEJHQ,False
GR73-bcENVC,False
GR73-bcAFDM,False
GR73-bcDANX,False
GR73-bcFDVT,False
GR73-bcBPHK,False
GR73-bcETVB,False
GR73-bcFBNI,False
GR73-bcATXX,False
GR73-bcFCIF,False
GR73-bcDFKG,False
GR73-bcHPDW,False
GR73-bcBPFD,False
GR73-bcIFPN,False
GR73-bcEYPW,False
GR73-bcEKUG,False
GR73-bcGPTA,True
GR73-bcGALQ,False
GR73-bcBMIG,False
GR73-bcIFUJ,False
GR73-bcHRAV,False
GR73-bcAGVD,False
GR73-bcFVGA,False
GR73-bcALJE,False
GR73-bcFYAW,False
GR73-bcGWHM,False
GR73-bcGOAG,False
GR73-bcBLAP,False
GR73-bcGWXI,False
GR73-bcHDQE,False
GR73-bcIBHV,False
GR73-bcFGWT,False
GR73-bcBTLA,False
GR73-bcBVFK,False
GR73-bcFWTD,False
GR73-bcHAJG,False
GR73-bcDIQM,False
GR73-bcBQBS,False
GR73-bcDNUE,False
GR73-bcEZJH,False
GR73-bcCVAL,False
GR73-bcHKMU,False
GR73-bcIJCH,False
GR73-bcENUL,False
GR73-bcBOSL,False
GR73-bcHNYT,False
GR73-bcBMMW,False
GR73-bcIIGJ,False
GR73-bcFQTM,False
GR73-bcGIBA,False
GR73-bcHRVU,False
GR73-bcGFQK,False
GR73-bcGVQU,False
GR73-bcBNIA,False
GR73-bcDOPG,False
GR73-bcAGDD,False
GR73-bcGSPT,False
GR73-bcAEJI,False
GR73-bcFOUD,False
GR73-bcGHQQ,False
GR73-bcFKLL,False
GR73-bcICHP,False
GR73-bcBZNG,False
GR73-bcGRKZ,False
GR73-bcFVGT,False
GR73-bcACZJ,False
GR73-bcAFDU,False
GR73-bcHSEV,False
GR73-bcCYWW,False
GR73-bcCEDX,False
GR73-bcGGPL,False
GR73-bcFDEK,False
GR73-bcIDGD,False
GR73-bcGTPP,False
GR73-bcBRXS,False
GR73-bcEUJW,False
GR73-bcDFLI,False
GR73-bcDAHA,False
GR73-bcGWWZ,False
GR73-bcCBAS,False
GR73-bcEELM,True
GR73-bcATKN,False
GR73-bcHMXP,False
GR73-bcBZXY,False
GR73-bcEDTY,False
GR73-bcBBTY,False
GR73-bcFVIF,False
GR73-bcBVIS,False
GR73-bcAYJS,True
GR73-bcCVDJ,False
GR73-bcFXUG,False
GR73-bcELXC,False
GR73-bcAFHZ,False
GR73-bcFQSX,False
GR73-bcHUVC,False
GR73-bcAZDT,False
GR73-bcAWZY,False
GR73-bcCEGV,False
GR73-bcGGLH,False
GR73-bcERBA,False
GR73-bcAHEF,False
GR73-bcGXWU,False
GR73-bcFPRY,False
GR73-bcAJIP,False
GR73-bcHMMI,False
GR73-bcBZRS,False
GR73-bcGNMJ,False
GR73-bcGHUB,False
GR73-bcCKJT,False
GR73-bcASPK,False
GR73-bcDUSL,False
GR73-bcFVNC,False
GR73-bcAXAK,True
GR73-bcIBAR,False
GR73-bcFUAW,False
GR73-bcCVMR,False
GR73-bcBFJU,False
GR73-bcGCJM,False
GR73-bcFIBX,False
GR73-bcEHIP,False
GR73-bcHHEB,False
GR73-bcBLWE,False
GR73-bcATWM,False
GR73-bcGIDI,False
GR73-bcDNMJ,False
GR73-bcCBJD,False
GR73-bcAHMG,True
GR73-bcGYMU,False
GR73-bcFMDP,False
GR73-bcCDHJ,False
GR73-bcGSQF,False
GR73-bcCGLP,False
GR73-bcAYXD,False
GR73-bcGLNP,False
GR73-bcAHJT,False
GR73-bcDGJD,False
GR73-bcBPZG,False
GR73-bcAPNT,False
GR73-bcBEXG,False
GR73-bcBFRZ,True
GR73-bcIKAS,False
GR73-bcAHQV,False
GR73-bcAWHU,False
GR73-bcFYEF,False
GR73-bcARWI,True
GR73-bcIHKO,False
GR73-bcFVTH,False
GR73-bcAYSW,False
GR73-bcEYRX,False
GR73-bcGWAX,False
GR73-bcGYVA,False
GR73-bcEANF,False
GR73-bcCXVM,False
GR73-bcEWNR,False
GR73-bcBCEI,False
GR73-bcDJBR,False
GR73-bcCVYR,False
GR73-bcBVYJ,False
GR73-bcDZHO,False
GR73-bcCTBG,False
GR73-bcFKLG,False
GR73-bcAHCI,False
GR73-bcIGZH,False
GR73-bcCHPT,False
GR73-bcFHUC,False
GR73-bcCYCM,False
GR73-bcAKGW,False
GR73-bcICWU,False
GR73-bcBGQE,False
GR73-bcBDEG,False
GR73-bcDHSE,False
GR73-bcGPIK,False
GR73-bcAXSZ,True
GR73-bcBWDC,False
GR73-bcAWJT,False
GR73-bcACYJ,False
GR73-bcFCYB,False
GR73-bcDHMP,False
GR73-bcBWXE,False
GR73-bcCIIY,False
GR73-bcIIPF,False
GR73-bcCSPC,False
GR73-bcBJHR,False
GR73-bcDPIW,False
GR73-bcDSQZ,False
GR73-bcDNJU,False
GR73-bcAHHD,False
GR73-bcHUDS,False
GR73-bcGKKL,False
GR73-bcHPAK,False
GR73-bcFYUP,False
GR73-bcGDTU,False
GR73-bcAOPI,False
GR73-bcARWQ,False
GR73-bcGJJN,False
GR73-bcCMAO,False
GR73-bcHWUW,False
GR73-bcEMGE,False
GR73-bcHRVX,False
GR73-bcEVOK,False
GR73-bcFZTF,False
GR73-bcIHMG,False
GR73-bcCKGD,False
GR73-bcEMZK,False
GR73-bcBTKR,False
GR73-bcDHZU,True
GR73-bcHVNX,False
GR73-bcHJAF,False
GR73-bcIGDJ,False
GR73-bcIDZB,True
GR73-bcACBW,False
GR73-bcAUQN,False
GR73-bcHLJQ,False
GR73-bcHSMW,False
GR73-bcHZKK,False
GR73-bcGHMA,False
GR73-bcFURY,False
GR73-bcBXZI,False
GR73-bcBSFI,False
GR73-bcFXLC,False
GR73-bcAONN,True
GR73-bcARDQ,False
GR73-bcFYPI,False
GR73-bcGHAM,False
GR73-bcBHEV,False
GR73-bcIESS,False
GR73-bcFBQP,False
GR73-bcGBWU,False
GR73-bcEWLW,False
GR73-bcDPWL,False
GR73-bcHMVT,False
GR73-bcGZFX,False
GR73-bcGQVZ,False
GR73-bcGFDI,False
GR73-bcFTON,False
GR73-bcCUDO,False
GR73-bcFLDG,False
GR73-bcAZMS,False
GR73-bcIGQW,False
GR73-bcFUXU,True
GR73-bcFTFU,False
GR73-bcEGFN,False
GR73-bcCEWZ,False
GR73-bcGGPU,False
GR73-bcEAYP,False
GR73-bcEVXZ,False
GR73-bcBHTO,False
GR73-bcAGDW,False
GR73-bcBHAF,False
GR73-bcADSF,False
GR73-bcFZGC,False
GR73-bcIBKH,False
GR73-bcDTGG,False
GR73-bcBBJF,False
GR73-bcIKCE,False
GR73-bcFYXG,False
GR73-bcBPXS,False
GR73-bcBZIG,False
GR73-bcCZAU,False
GR73-bcGTFX,False
GR73-bcIDJX,False
GR73-bcBYSS,False
GR73-bcAYCJ,False
GR73-bcEXFZ,False
GR73-bcCUHY,False
GR73-bcDTGQ,False
GR73-bcEQQN,False
GR73-bcBETG,False
GR73-bcHSYE,False
GR73-bcBHJR,False
GR73-bcFLKQ,False
GR73-bcHXOG,False
GR73-bcBOVC,False
GR73-bcHMUC,False
GR73-bcEFFO,False
GR73-bcAFDR,False
GR73-bcHNBE,False
GR73-bcENTD,False
GR73-bcERWR,False
GR73-bcFDQS,False
GR73-bcEHEI,False
GR73-bcGMKU,False
GR73-bcGRJH,False
GR73-bcEVAO,False
GR73-bcAQAA,False
GR73-bcEQCV,False
GR73-bcFHZG,False
GR73-bcBVKW,False
GR73-bcGFBP,False
GR73-bcHLLR,False
GR73-bcAWZD,False
GR73-bcHWWA,False
GR73-bcDUDN,False
GR73-bcIGXA,False
GR73-bcGXDL,False
GR73-bcEFHD,False
GR73-bcBKUI,False
GR73-bcHUMS,False
GR73-bcFATX,False
GR73-bcEFLV,False
GR73-bcHRME,False
GR73-bcAKCP,False
GR73-bcCMMV,False
GR73-bcEXSF,False
GR73-bcAYYY,False
GR73-bcEJBM,False
GR73-bcDPNS,False
GR73-bcHRYR,False
GR73-bcAYRX,False
GR73-bcASRF,False
GR73-bcBOZC,False
GR73-bcDYGR,False
GR73-bcESIN,True
GR73-bcEROZ,False
GR73-bcDVUN,False
GR73-bcCTNE,False
GR73-bcBSCY,False
GR73-bcEVEJ,False
GR73-bcEMDB,False
GR73-bcDEKR,False
GR74-bcBFTR,True
GR74-bcHBDH,True
GR74-bcHUKJ,False
GR74-bcFZHG,False
GR74-bcEICL,False
GR74-bcIFPE,False
GR74-bcHYGF,False
GR74-bcCDTD,False
GR74-bcCNSO,False
GR74-bcHIZG,True
GR74-bcBSIU,False
GR74-bcAGVK,False
GR74-bcBVJQ,False
GR74-bcHAGA,False
GR74-bcAMQN,False
GR74-bcHQTA,False
GR74-bcEWJZ,False
GR74-bcBCXO,False
GR74-bcGJXQ,False
GR74-bcBPMB,False
GR74-bcFBGZ,False
GR74-bcGSYB,False
GR74-bcHSSU,False
GR74-bcGHEP,False
GR74-bcHPES,False
GR74-bcACTS,False
GR74-bcHAAA,False
GR74-bcGHEM,False
GR74-bcBTFH,False
GR74-bcBINI,True
GR74-bcHJSZ,False
GR74-bcIAAS,False
GR74-bcBIJU,False
GR74-bcBYPL,False
GR74-bcEZRT,False
GR74-bcFEIO,False
GR74-bcCGDV,False
GR74-bcFQCD,True
GR74-bcGXBA,False
GR74-bcHLNP,False
GR74-bcFZAG,False
GR74-bcCSMM,False
GR74-bcHZLM,False
GR74-bcFWNJ,False
GR74-bcHAXV,False
GR74-bcHVHY,False
GR74-bcARIH,False
GR74-bcBDOH,False
GR74-bcHCVI,False
GR74-bcCGMI,False
GR74-bcCMQH,False
GR74-bcCPWR,False
GR74-bcBPJP,False
GR74-bcAADZ,False
GR74-bcCWGV,False
GR74-bcHFRC,False
GR74-bcEHOR,False
GR74-bcHBSH,False
GR74-bcGFIB,False
GR74-bcIHFE,False
GR74-bcDKKO,False
GR74-bcAHPO,False
GR74-bcIIGG,False
GR74-bcDTGC,False
GR74-bcBMFJ,True
GR74-bcAEVG,False
GR74-bcCOCS,False
GR74-bcFNTE,False
GR74-bcFACN,False
GR74-bcICVW,False
GR74-bcFTPI,False
GR74-bcEHEG,False
GR74-bcHGTK,False
GR74-bcDTUI,False
GR74-bcCNLB,True
GR74-bcBUMF,False
GR74-bcFHNS,False
GR74-bcFTXE,False
GR74-bcGZRV,False
GR74-bcFMDS,False
GR74-bcEZSR,False
GR74-bcGYVC,False
GR74-bcAPGS,False
GR74-bcICVU,False
GR74-bcCCTL,False
GR74-bcGFVI,False
GR74-bcAHUF,False
GR74-bcFYUJ,False
GR74-bcESOH,False
GR74-bcASDK,False
GR74-bcDPRJ,False
GR74-bcAHZP,False
GR74-bcAPPP,False
GR74-bcIDVC,False
GR74-bcADCE,False
GR74-bcFBNO,False
GR74-bcABTU,False
GR74-bcDWWT,False
GR74-bcGUYX,False
GR74-bcEQLL,False
GR74-bcGVJG,False
GR74-bcGWCA,False
GR74-bcAAWA,False
GR74-bcAWVT,False
GR74-bcFEFK,False
GR74-bcHMUO,False
GR74-bcFUMA,False
GR74-bcCVYJ,False
GR74-bcBNDA,False
GR74-bcBNZP,False
GR74-bcCSRC,False
GR74-bcIHLX,False
GR74-bcICST,False
GR74-bcCPGI,False
GR74-bcGEME,False
GR74-bcBZLE,False
GR74-bcBPLI,False
GR74-bcEDSW,False
GR74-bcFWZB,False
GR74-bcFNJC,False
GR74-bcBTZE,False
GR74-bcHETT,False
GR74-bcDMLV,False
GR74-bcGHQR,False
GR74-bcHRAQ,False
GR74-bcCIBG,False
GR74-bcBJTG,False
GR74-bcHTPL,False
GR74-bcACWS,False
GR74-bcAVQV,False
GR74-bcFPPC,False
GR74-bcATVC,False
GR74-bcCENB,False
GR74-bcENFN,False
GR74-bcDCOM,False
GR74-bcCQSX,False
GR74-bcBCGZ,False
GR74-bcAICC,False
GR74-bcBYDP,False
GR74-bcHHIW,False
GR74-bcEWVT,False
GR74-bcHDJD,False
GR74-bcBPAU,False
GR74-bcHKPK,False
GR74-bcGXEG,False
GR74-bcHTFG,False
GR74-bcBIWF,False
GR74-bcDAVF,False
GR74-bcCGTR,False
GR74-bcDYQN,False
GR74-bcHQTG,False
GR74-bcDPSR,False
GR74-bcDJYR,False
GR74-bcDXBQ,False
GR74-bcHLYD,False
GR74-bcGFFJ,False
GR74-bcFVHN,False
GR74-bcDUAO,False
GR74-bcAQBM,False
GR74-bcFXAZ,False
GR74-bcCGPP,False
GR74-bcABCC,False
GR74-bcDLVL,True
GR74-bcAWHM,False
GR74-bcFBNJ,False
GR74-bcADPT,False
GR74-bcGQTE,False
GR74-bcAOFS,False
GR74-bcADMF,True
GR74-bcEJLI,False
GR74-bcAURD,False
GR74-bcERIQ,True
GR74-bcECZV,False
GR74-bcCVWQ,False
GR74-bcBZBW,True
GR74-bcAFBF,True
GR74-bcHYDD,False
GR74-bcIGXN,False
GR74-bcGIVM,True
GR74-bcHJUS,False
GR74-bcCLSZ,False
GR74-bcGPVU,False
GR74-bcCPTO,False
GR74-bcEYVI,False
GR74-bcFFYE,False
GR74-bcEJPX,True
GR74-bcGQWV,False
GR74-bcGIEB,False
GR74-bcFBIV,False
GR74-bcBFHZ,False
GR74-bcIDZQ,False
GR74-bcGQSP,False
GR74-bcGXLQ,False
GR74-bcAUMJ,False
GR74-bcDKQT,False
GR74-bcCAXV,False
GR74-bcAQVF,False
GR74-bcDUOS,False
GR74-bcFFNP,False
GR74-bcESKZ,False
GR74-bcBOJB,False
GR74-bcGBFJ,False
GR74-bcCNIT,False
GR74-bcFYLG,False
GR74-bcGDMH,False
GR74-bcHMPQ,False
GR74-bcDFFH,False
GR74-bcBVGZ,False
GR74-bcANHN,False
GR74-bcIHOG,False
GR74-bcIHEN,False
GR74-bcFMNW,False
GR74-bcAMZZ,False
GR74-bcFXTX,False
GR74-bcBIWJ,False
GR74-bcDFGT,False
GR74-bcFWZF,False
GR74-bcGSBF,False
GR74-bcAXNP,False
GR74-bcFIWF,False
GR74-bcAOTJ,False
GR74-bcDXJD,False
GR74-bcIJAM,False
GR74-bcHAQV,False
GR74-bcCVSD,False
GR74-bcIEJI,False
GR74-bcDSRW,False
GR74-bcEITG,False
GR74-bcAGSM,False
GR74-bcEZQB,False
GR74-bcHBAA,False
GR74-bcGJBW,False
GR74-bcGTAM,False
GR74-bcBSIY,False
GR74-bcBMFN,False
GR74-bcBDHP,False
GR74-bcDEOI,False
GR74-bcCELW,False
GR74-bcFRKR,False
GR74-bcEREX,False
GR74-bcHBOR,False
GR74-bcBPNT,False
GR74-bcCWZE,False
GR74-bcCCMU,False
GR74-bcBKHK,False
GR74-bcGNOO,False
GR74-bcIHJL,False
GR74-bcDKWM,False
GR74-bcGVPM,False
GR74-bcBZXL,False
GR74-bcIHTI,False
GR74-bcDHWH,False
GR74-bcGEVP,False
GR74-bcDGIQ,False
GR74-bcFOFY,False
GR74-bcBPVJ,False
GR74-bcBNPR,False
GR74-bcIJKW,True
GR74-bcGUHW,False
GR74-bcDXWD,False
GR74-bcGMJX,False
GR74-bcDMHF,False
GR74-bcACVP,False
GR74-bcGBSL,False
GR74-bcDWDU,False
GR74-bcBIBC,True
GR74-bcIIAL,False
GR74-bcACMM,False
GR74-bcBZHI,False
GR74-bcAZXE,False
GR74-bcDIMG,False
GR74-bcCEMZ,False
GR74-bcBYKG,False
GR74-bcFMUO,False
GR74-bcHBBP,False
GR74-bcHGWT,False
GR74-bcBGND,False
GR74-bcGMHJ,False
GR74-bcBZUF,False
GR74-bcEXJH,False
GR74-bcEOZN,False
GR74-bcCDSZ,False
GR74-bcHPSF,False
GR74-bcBEXD,True
GR74-bcIDJZ,False
GR74-bcEYMD,False
GR74-bcHSLR,False
GR74-bcGPIJ,False
GR74-bcGZPG,False
GR74-bcFVQI,False
GR74-bcCOZV,False
GR74-bcBNER,False
GR74-bcHIYP,False
GR74-bcGSGF,False
GR74-bcBGMD,False
GR74-bcBIEA,False
GR74-bcCKJH,False
GR74-bcHWPP,False
GR74-bcIEHP,False
GR74-bcDHHD,False
GR74-bcAVKG,False
GR74-bcGIGD,False
GR74-bcFCGW,False
GR74-bcEJFS,False
GR74-bcBGWT,False
GR74-bcBGCP,False
GR74-bcAEER,False
GR74-bcDSQF,False
GR74-bcEWNE,False
GR74-bcEVUZ,False
GR74-bcHKAQ,False
GR74-bcIBCT,False
GR74-bcBKWE,False
GR74-bcGRXM,False
GR74-bcCGXC,False
GR74-bcGVXR,False
GR74-bcEUML,False
GR74-bcIDUL,False
GR74-bcEKUO,False
GR74-bcAHYJ,False
GR74-bcBMSA,False
GR74-bcFTJZ,False
GR74-bcHOQZ,False
GR74-bcGKED,False
GR74-bcFEXJ,False
GR74-bcGDGO,False
GR74-bcHEEE,False
GR74-bcAJUB,False
GR74-bcDYGF,False
GR74-bcGEMA,False
GR74-bcEVIV,False
GR74-bcBNCJ,False
GR74-bcHKZW,False
GR74-bcEQOP,False
GR74-bcGOUH,False
GR74-bcACIY,False
GR74-bcBIEW,False
GR74-bcHNZW,False
GR74-bcGLKP,True
GR74-bcEBXA,False
GR74-bcHKDX,False
GR74-bcHTHO,False
GR74-bcBFQV,False
GR74-bcBOHJ,True
GR74-bcFVVP,False
GR74-bcGNRC,False
GR74-bcGYLU,False
GR74-bcBNRQ,False
GR74-bcHPGY,False
GR74-bcBHBW,False
GR74-bcFTBL,False
GR74-bcGQXO,False
GR74-bcHJPP,False
GR74-bcDKCN,False
GR74-bcCBLZ,False
GR74-bcGQFA,False
GR74-bcGKYF,False
GR74-bcGBXE,False
GR74-bcCRKP,False
GR74-bcAFDX,False
GR74-bcAEEN,False
GR74-bcIHHG,False
GR74-bcCVFM,False
GR74-bcDXOZ,False
GR74-bcCNRG,False
GR74-bcATUF,False
GR74-bcFCKX,False
GR74-bcDXPF,False
GR74-bcCWIF,False
GR74-bcFTXL,False
